Score,FIRST DOWNS,THIRD DOWN EFFICIENCY,FOURTH DOWN EFFICIENCY,TOTAL OFFENSE,NET YARDS PASSING,completionAttemptsNumber,completionAttemptsYards,NetYards,SackedNumber,SackedYards,intercepted,NET YARDS RUSHING,Rushing Attempts,Average gain per rush,PUNTS: Number,PUNTS: Yards,Average,TOTAL RETURN YARDS,PENALTIES: Number,PENALTIES: Yards,FUMBLES: Number,FUMBLES: Lost,SACKS: Number,SACKS: Yards,INTERCEPTIONS: Number,INTERCEPTIONS: Yards,TIME OF POSSESSION,Target Data
7.4955,5.5277,14.6684,-40.7591,80.7974,39.8172,2.437,2.7382,0.8384,0.3715,3.4209,-0.6814,40.9802,4.2832,0.5526,-0.6974,32.0048,9.6101,-17.5033,0.2961,-4.1153,-0.6013,-0.1106,0.0865,0.0269,0.286,-1.3479,159.767,1
-10.19,-7.2516,-18.6134,8.824,-170.6085,-155.977,-12.4589,-22.326,0.5369,2.8331,8.973,-1.3345,-14.6316,16.2989,-1.4247,4.5764,177.4809,2.4103,-23.0166,-1.0003,-0.7349,0.7623,-0.0813,0.6186,-2.7969,0.0003,0.2946,109.9425,0
3.2448,2.9841,12.0424,-35.301,41.7568,64.9201,2.3859,1.1531,2.3215,1.5665,6.226,-0.2416,-23.1633,5.092,-1.2003,-0.9808,-39.939,-1.5891,-70.2345,-0.0724,6.6602,0.0155,-0.7192,0.8218,4.7352,-1.2229,-16.5983,-72.8143,1
-13.737,1.442,-5.2486,-12.0386,-70.2173,-82.2444,-1.6512,0.994,-2.5134,-0.1354,1.9457,-0.1688,12.0271,6.3222,-0.3007,2.6983,73.7298,-8.5823,-42.165,-1.3148,-10.2257,0.5823,0.0069,-0.7984,-3.9523,-0.8856,-14.2163,192.7314,1
13.8241,11.7033,7.7192,18.7825,190.8026,143.7292,12.3979,19.4357,0.6585,-1.2887,-5.6878,-0.626,47.0734,2.118,1.0347,0.2076,8.0554,-2.3885,-19.5846,-0.3486,0.9254,-0.3573,-0.2325,0.4034,4.5593,0.5528,0.0014,-112.4332,0
-0.5847,5.4817,-0.8628,20.4627,53.8223,220.1939,16.4124,26.5525,1.3526,0.2426,2.2012,0.7631,-166.3716,-12.2892,-2.3487,0.1533,17.1418,5.7056,2.665,1.2704,16.7215,-0.5572,-0.4631,0.8344,1.6151,-0.4616,-13.43,96.7599,0
-4.8093,-3.9548,-5.6383,14.3122,-102.3535,-60.2833,-2.5948,-6.3373,-0.8623,-0.3568,-4.6212,1.6282,-42.0702,-3.1231,-1.274,-0.4103,-0.1059,2.9306,-14.9457,0.862,15.9701,0.531,-0.4058,-0.5554,-8.9556,0.5153,1.2072,-74.9286,0
0.839,-2.4849,-1.8655,-7.1082,-29.6383,3.5374,2.9607,4.5662,-0.5612,-1.1256,-7.1151,0.205,-33.1757,-9.6186,0.166,0.9782,76.9558,8.7345,-22.5594,-0.6927,-6.9341,-0.9269,-0.162,0.7699,3.2178,-0.8561,-6.0433,-72.1683,1
-5.123,0.9022,9.2451,-22.733,12.0189,45.6941,4.5805,4.9618,0.6294,-0.3489,0.8164,1.972,-33.6752,-7.9664,0.0938,-1.601,-80.404,-2.3309,-14.4401,1.7014,16.364,-0.2055,0.439,-1.6278,-11.424,-0.2457,-13.2118,-118.3044,1
-2.4285,-2.2808,2.9896,-33.8701,0.845,45.8515,6.4701,5.987,0.2546,0.7795,2.4523,0.1236,-45.0064,-10.3787,-0.5301,-1.9842,-68.0189,1.217,41.8597,-0.3189,-0.0477,0.1073,-0.1578,-1.4976,-7.8647,1.0166,17.1773,-66.7175,1
-16.2095,-5.8648,-20.0669,-4.2526,-126.9193,-173.2376,-10.6161,-10.6449,-3.5556,-0.5169,0.7995,-0.0168,46.3183,15.9609,-1.0586,1.4012,36.9519,-5.9506,54.088,-0.9234,-1.2039,0.6864,0.2443,-0.3773,-4.3178,0.0279,3.7024,252.5153,1
10.539,4.7289,5.9237,-33.2517,115.3356,34.3683,0.5015,-2.9486,2.2814,-1.8609,-16.6128,-0.2563,80.9674,10.0828,1.192,-1.5555,-38.6203,3.0579,-16.9474,-0.1687,-23.8837,-0.4062,0.1249,0.4348,4.065,1.7653,8.1111,-8.685,0
19.7054,12.9767,20.785,24.1025,262.7973,122.4152,6.1409,8.7133,3.4889,-2.5095,-13.0768,0.7521,140.3821,5.8033,2.4775,-3.6019,-148.0166,-0.0632,-21.1153,0.9431,7.2639,-0.46,-0.0959,0.2712,1.6029,0.9673,16.6716,309.4986,0
8.727,3.4227,9.5383,47.6048,96.7358,49.919,6.4467,5.4039,-0.3295,1.4905,4.593,-0.0656,46.8168,2.526,0.6089,-0.7934,-63.2148,-2.6506,-4.8028,-0.8044,-15.998,-0.2399,-0.2937,-0.6872,6.7813,-0.1498,11.2045,-210.7522,0
4.0283,4.5015,-0.9463,12.7643,32.521,39.3367,2.7537,0.1102,1.7406,-0.1844,-2.7135,0.044,-6.8157,3.4138,-0.2902,-1.2856,-74.238,-5.3748,-18.1006,3.2728,16.2366,-2.1305,-1.3588,-0.6951,-0.0742,-0.002,-1.1827,-498.0682,0
-19.4885,-9.6345,-15.8267,7.8409,-206.0014,-10.7143,4.1531,11.0484,-3.2894,1.3297,17.2764,-0.5621,-195.2871,-19.7308,-2.8829,3.261,98.071,-3.0175,41.156,-1.1788,-2.7985,0.2772,0.5099,-0.4553,-11.7061,0.0528,19.5612,-722.1451,1
-12.2575,-3.3467,-10.2385,18.3648,-80.0151,38.7444,2.8268,8.4905,-0.3293,1.7514,12.2558,-0.1216,-118.933,-9.8447,-2.2949,0.2895,-45.412,-12.2791,-5.6794,-0.0014,-9.1277,1.2741,0.6059,-1.0181,-17.698,-0.773,-14.6577,-411.3357,1
13.3334,7.698,5.5194,20.2501,144.6219,4.7358,0.664,-6.0507,2.0314,-0.0134,-1.5903,-0.0956,139.8861,16.1494,1.6686,-1.3231,-49.4478,1.077,41.0973,-2.7627,-20.7012,0.779,1.3863,0.236,-2.157,1.0341,15.9399,-310.4104,0
-1.175,1.8184,-5.9438,-19.8339,46.5918,104.1861,2.8872,12.1341,0.6553,1.5798,8.7668,0.2647,-57.5943,-1.0822,-1.7496,1.3131,70.378,5.4796,77.147,2.7949,24.3287,0.3676,-0.228,0.262,5.3306,0.7982,39.9386,46.9312,1
-27.4055,-4.2009,0.0624,-9.5372,-169.1387,17.0708,6.8044,19.6603,-2.2878,1.5427,7.0553,0.8365,-186.2095,-13.5316,-3.8561,3.0158,91.6473,1.6291,12.3294,-0.4572,-20.1064,1.1118,1.1307,-1.913,-17.5694,-0.0556,-8.1723,122.8896,1
17.5736,7.695,23.8648,8.0763,155.209,83.8791,4.2995,1.3362,3.2744,-1.811,-4.1931,-0.3775,71.3299,6.1015,1.5382,-2.0094,-85.4835,-4.4297,-7.6229,-1.2426,-13.249,-0.7488,-0.0359,0.6971,3.5556,0.5114,13.5338,240.6523,0
2.0962,0.9134,-0.4284,1.152,-13.6032,-19.1313,-1.0778,-7.6731,1.1065,0.3654,1.1118,-0.9612,5.5281,8.7958,-0.919,-0.1241,-2.474,-0.2293,-51.1207,-1.2413,-15.3196,-0.2373,-0.2668,1.4397,8.8284,-0.69,-0.6533,145.1044,0
17.3639,8.0613,-1.1129,20.4946,201.835,60.6429,2.7904,0.653,2.0082,-1.4785,-10.9453,-0.4124,141.1921,8.4687,2.8196,-0.7778,-13.4854,3.7664,-30.3821,1.217,38.8387,0.7453,0.5656,0.4614,0.6632,-0.1748,-4.7843,155.6131,0
-29.5496,-12.5181,-13.8102,-52.7194,-234.6012,-157.6787,-12.0423,-10.6673,-2.7101,0.5706,6.4379,0.5155,-76.9225,-5.9706,-1.4707,3.6092,126.4518,-4.4342,-4.0026,1.0513,8.5055,-2.8451,-0.9484,-2.2588,-15.3057,0.0325,-6.3555,110.2013,1
-18.9642,-6.6998,-11.2597,-26.6563,-6.4134,65.2115,-0.5778,0.2387,1.9244,0.297,7.8883,0.2406,-71.6249,-9.4788,-0.9365,2.9781,99.1884,-3.5049,-6.4108,2.8893,16.0647,-0.6825,0.3017,-2.7468,-16.5741,0.084,1.3564,-428.0871,1
-25.3664,-5.4787,-12.2649,23.4812,-93.6388,-1.0456,-3.982,3.7098,-0.7321,4.5714,30.1569,0.3436,-92.5931,-7.2329,-1.8194,2.1097,63.213,-1.6944,38.4538,2.4115,19.6359,0.596,0.5324,-1.5281,-8.3871,-0.6837,1.3534,-185.6833,1
6.6226,-1.4366,-5.7169,-40.1692,-40.8458,-5.9511,-1.3714,-5.1299,0.6996,-1.1985,-3.6489,0.2938,-34.8947,-3.7052,-0.7102,1.8819,38.0156,-3.898,8.2925,-0.4504,5.5555,1.1251,0.4573,0.711,1.7026,0.0746,3.5347,-110.2048,0
6.8443,-1.7975,20.1133,12.4038,-36.7333,-70.5233,-6.5912,-12.901,1.2892,-0.5417,-2.2406,-0.9014,33.79,11.878,-0.3987,0.5141,65.2302,7.7912,-47.1226,-0.951,4.7193,-0.9722,-0.5081,0.9692,8.2851,0.6088,18.8905,125.0226,0
-6.7979,-3.0711,-4.0001,22.4059,-49.489,48.6734,3.3775,7.8884,1.0806,2.3901,15.6137,-0.0712,-98.1624,-19.1777,-1.0328,2.3309,98.9768,6.9224,-35.6528,3.9184,32.0997,-1.6478,-0.8523,0.9569,5.8617,-0.8921,-28.2421,-359.1568,0
-12.2085,-0.1326,10.2075,3.0575,-63.3076,74.4601,7.9615,12.8282,-1.0957,-0.0892,-1.9984,0.81,-137.7677,-9.3624,-2.5732,0.2129,11.9219,0.9839,-35.7369,0.2298,4.0296,0.4112,-0.0494,-1.2884,-8.2972,0.2114,-1.6667,-313.5107,1
-32.1454,-9.4684,-15.2029,-16.2999,-223.3953,-42.1456,3.4689,11.9302,-3.9095,3.1233,14.4651,0.492,-181.2497,-13.7473,-3.8898,1.1695,-2.8,-7.4895,55.5892,1.0352,2.4935,1.1115,0.7253,-1.6773,-8.4505,0.3681,6.77,-237.483,1
-5.6382,-2.1707,9.6744,-13.9872,-108.0237,-129.6263,-13.7678,-15.3461,-2.2012,-0.2056,-1.3111,-0.4658,21.6026,18.5359,-1.2583,1.6169,24.0881,-9.3975,-41.1614,-3.3183,-38.5818,-0.7554,-0.7132,1.0217,6.4185,0.82,3.4726,147.4773,1
6.2026,3.2786,0.7634,21.7025,53.8289,-23.8859,2.6903,0.4838,-1.3649,-1.1545,-7.0823,-1.3455,77.7148,7.939,0.7695,0.2002,11.6954,0.789,18.3453,0.072,3.2144,1.2781,0.4559,0.794,9.2518,-0.3964,-32.1178,203.3546,0
27.2301,5.3463,4.1146,35.8817,192.3978,25.1057,-5.2193,-17.8358,6.0736,-0.7213,-9.8583,-1.1172,167.2921,18.0882,2.2283,-2.2795,-19.8006,9.596,-43.4133,-0.0429,-10.5191,0.5674,0.2938,1.6122,8.3832,-0.2686,1.5628,-48.7064,0
11.5436,0.4754,1.498,-4.9936,-22.4713,-28.7935,-4.1686,-6.3137,0.7208,1.016,5.7805,-0.5393,6.3222,4.3033,-0.2036,0.9575,42.32,1.6172,38.7038,-0.72,-16.9192,0.2689,0.0846,4.4474,21.8671,1.4101,21.8242,54.718,1
1.2767,3.3258,-6.4204,37.1986,41.3092,46.6402,3.4674,5.265,0.4473,0.0626,3.482,0.3479,-5.331,-4.1359,0.2023,-1.7622,-49.7962,4.0159,7.6243,2.228,46.1591,0.3842,0.4996,-2.7638,-18.4976,-1.0819,-15.5871,-199.4671,1
-3.8972,-1.4728,-13.6744,-2.0248,19.7016,76.3785,7.2744,17.0989,-1.2238,2.1944,21.3707,0.154,-56.6769,-9.0789,-0.711,1.7245,98.5848,6.5549,88.4248,-3.8483,-23.8827,-0.0116,0.0391,-0.9458,-1.9853,-0.3896,0.1104,-171.8621,1
-45.6134,-17.6308,-29.0102,-1.6895,-374.4841,-63.1249,8.1397,12.0714,-5.582,-0.7136,-5.0282,1.0055,-311.3592,-31.8836,-4.0274,4.2678,80.2374,-12.2206,7.4148,-5.4073,-36.392,-0.0692,-0.2653,-2.254,-17.2832,-1.6248,-17.5499,16.9873,1
-23.4233,-9.4795,-16.1564,-38.7424,-132.1011,-94.6154,-4.1605,-7.2169,-0.5573,0.731,8.0451,-1.4875,-37.4857,0.2044,-1.0301,2.9354,52.1196,-9.7639,60.9642,5.4027,67.958,0.8801,0.0879,1.2316,5.1724,-0.2123,29.7957,-254.478,1
15.7686,6.2528,8.8837,42.9999,122.7478,-34.6001,-5.883,-12.2753,1.3297,-1.5973,-8.9022,-1.2448,157.3479,18.5589,2.5492,0.1247,9.5213,1.7337,-10.1322,-2.616,-25.8894,-1.1313,-1.0887,0.9416,6.826,-0.3529,-2.4641,303.9008,0
28.2604,7.8528,15.7852,-3.6384,209.3347,147.6301,8.1896,4.0674,3.087,-0.3089,-1.774,0.0163,61.7046,-5.133,2.4459,-3.7308,-143.7338,-2.488,-33.491,-1.2403,-17.9373,-1.2232,-0.5247,-1.281,-8.4669,-0.0475,0.6436,-109.2306,0
-12.0923,-7.8569,-3.3794,16.5756,-177.1086,-151.7617,-6.4957,-11.4516,-2.2188,1.0075,10.2314,-0.6217,-25.3469,7.4031,-1.4064,2.337,124.7621,7.2085,28.7087,-4.5371,-36.1849,0.3242,-0.2523,-1.0467,-7.0906,-0.4086,-11.0534,88.117,1
5.9546,2.0441,-10.8321,-2.1182,30.7388,21.0903,8.2244,10.9508,-2.1168,-1.1201,-5.6043,-0.2044,9.6485,-9.02,1.5388,0.8601,46.7194,6.9458,43.0455,1.7707,13.9693,0.2196,0.3403,1.5358,11.5737,0.6501,9.6677,-137.8828,1
34.1891,2.6548,15.2701,6.8725,57.8903,-91.584,-5.2973,-10.0491,-0.5642,-0.808,-5.5641,-1.0419,149.4742,15.2507,2.7482,-0.4704,7.2107,6.5605,-46.4938,-1.8328,-15.2925,-1.7998,-1.1632,2.9356,20.1947,1.7769,18.5384,127.7614,0
19.6373,3.6184,6.0131,75.2932,74.8768,104.0606,7.32,5.006,2.0845,1.4596,19.4077,-0.9742,-29.1838,-7.8372,-0.0367,-2.4739,-40.7038,10.1896,-3.5512,-1.7216,-7.4461,-0.0334,0.2031,1.5877,12.698,0.3168,16.5729,-156.044,0
30.2081,8.9242,19.6447,-17.635,142.3853,21.1727,-3.5376,-15.1876,4.3479,1.0495,11.8651,-1.09,121.2126,20.8735,0.9172,-5.6244,-192.9426,3.0321,-33.0538,-0.6264,-9.9654,0.8673,0.415,0.8022,6.6063,-0.5192,-0.9237,200.4274,1
-3.395,-0.2625,5.6116,-6.2429,-12.5263,1.1739,3.4329,6.2596,-1.8562,-0.2894,6.3639,-0.4592,-13.7002,-8.6193,-0.1151,-0.4644,-1.9567,2.3669,34.9092,-2.7341,-25.3182,-1.1937,-0.5671,0.2161,8.8821,-1.0979,-14.5983,-233.1906,0
-3.8858,-2.6526,-9.0148,-35.2681,-1.532,34.7459,-1.6373,1.6787,0.8756,1.1595,4.7026,-0.2369,-36.2779,-9.8981,-0.279,0.2505,17.7595,2.6358,43.5861,0.6611,4.1307,0.3087,-0.0514,-0.0974,-2.0752,-0.5578,-0.5127,-202.3475,1
-20.9715,-9.1485,-7.465,-13.4759,-164.4901,28.4277,5.0582,9.7781,-1.5361,-0.0839,-2.4716,1.0981,-192.9177,-32.1566,-1.6839,0.7999,30.4475,-0.8354,-67.7593,-0.1322,-25.5047,-0.7521,-1.1362,0.4686,6.2751,-0.9621,-22.2333,-225.0547,1
-2.0248,-5.3376,-12.4433,36.3502,-87.3325,107.9005,6.9992,16.2257,0.7213,0.5051,7.8892,0.7665,-195.2329,-17.3102,-3.3013,2.8688,90.2087,-1.2642,-18.6112,-1.1319,4.2537,0.3948,-0.0125,0.8829,6.765,-0.7058,-1.149,-142.7046,1
15.2612,5.4702,9.2058,11.3097,201.9245,178.0741,7.6035,11.9773,3.565,-1.2357,-6.8,1.0095,23.8503,-9.3708,1.4948,-3.1495,-155.7451,-6.3895,10.6701,7.1925,70.9222,-0.7168,-0.519,-3.5113,-13.9651,0.4011,29.508,-164.9278,1
30.9066,8.6736,11.5006,58.958,178.5802,7.8218,-1.0515,-7.5792,1.9146,-2.2126,-18.7362,-2.1481,170.7584,11.045,3.8616,-3.1712,-74.7618,6.7453,-17.945,1.378,11.5509,0.1136,0.1965,2.7371,22.7678,0.8165,22.2993,173.8868,0
-1.7448,-1.7023,13.9112,-25.255,-15.0545,-9.7916,-1.1757,0.2503,-0.5582,0.343,-1.4782,-0.0023,-5.2628,5.8279,-0.6757,1.0917,57.0744,-1.2032,-31.5502,0.7177,20.7671,-0.0303,-0.4311,1.5644,7.0935,0.2072,17.5884,-153.8697,1
-0.0864,7.8922,5.0953,35.9801,32.6662,19.9454,9.3112,8.4547,-1.2987,-0.1134,-1.9886,0.4683,12.7208,9.2356,-0.637,0.1055,-1.4132,-2.2354,-23.3976,-3.8845,-26.7718,0.1535,-0.4442,-0.3622,-3.4947,0.3764,5.2537,132.4786,0
-14.8447,-2.3719,13.1054,-17.809,-73.0538,10.545,4.2884,11.8266,-1.8874,1.4883,12.6374,-0.1267,-83.5987,-4.0923,-1.9244,-0.042,15.6671,0.7608,11.5481,-3.5276,-49.5128,0.5129,0.6881,0.3229,9.8291,-0.681,-14.2738,-61.9205,1
2.363,2.904,2.0165,9.8265,-30.4775,-97.3317,-8.1614,-14.0592,0.0592,-1.0401,-11.4337,0.1095,66.8542,5.9555,0.9625,-2.1738,-93.7928,-1.4903,-13.3865,-1.7347,-8.6301,-0.7781,0.4909,-0.1984,-1.3098,-0.3812,-1.9454,301.116,1
-25.0521,-5.2846,-13.4525,-44.3568,-205.7649,22.9234,4.589,9.481,-1.954,2.1252,17.8355,0.6063,-228.6883,-9.1655,-4.08,2.892,72.1882,-5.4303,-12.8509,1.6189,22.5708,1.1467,0.7884,0.4013,9.9902,-0.8249,-23.3157,-17.4983,1
-9.9586,-5.6608,12.1614,25.8174,-47.7972,-35.4309,-11.6083,-14.7057,8.8353,1.6321,24.8565,0.8023,-12.3663,1.9423,-0.3617,0.2355,19.4532,2.7942,-91.4396,-2.4513,-16.9038,1.987,1.579,1.5575,19.1385,-1.2259,-20.7683,36.5089,0
23.266,4.9875,-1.2331,-48.8356,182.9595,116.5339,1.8574,-4.5121,5.5412,0.6434,3.2202,-0.3461,66.4256,-0.7191,2.0184,-2.2234,-94.7664,-3.6045,-12.5366,1.7406,37.0111,1.1494,0.4691,3.2052,13.7059,-0.3198,3.5986,79.084,0
-22.2357,-6.7781,-11.4816,3.2276,-99.1241,14.9856,3.8767,9.1668,-1.7758,0.2951,1.5402,2.4838,-114.1097,-16.5373,-1.1076,1.3317,-1.3546,-8.8564,51.999,0.0501,-10.5894,-0.0073,-0.5687,-0.5602,-3.5569,-0.1211,5.2376,-25.803,1
16.0689,12.7445,17.3385,48.5203,195.0952,6.0159,3.7031,8.4705,-1.4952,-3.1541,-15.2066,-0.119,189.0793,18.5985,3.8253,-0.7883,87.0229,29.0637,88.9601,1.2895,-21.8439,-2.5927,-1.6352,2.811,18.9328,1.0842,16.8318,588.1767,0
0.1663,-1.0449,-7.399,-3.3598,-29.3244,-7.6171,2.0992,6.066,-2.029,2.1796,12.7361,-0.8338,-21.7074,2.5646,-0.8667,2.9405,110.8128,-1.4747,10.2086,-1.7052,-14.2446,0.2041,0.173,1.8843,10.7563,-1.2329,-10.2623,-145.7674,0
-5.9389,2.9258,5.6273,5.8912,-41.2071,-4.4726,2.1299,8.1332,-1.0898,0.3847,-0.4387,0.1963,-36.7345,-4.3035,-0.9531,-0.6673,-48.1692,-2.1369,53.463,1.4307,6.6808,0.9627,0.8392,-2.2759,-18.1183,0.107,-2.3128,97.472,1
-9.9381,-0.7542,-20.937,-40.7827,1.468,27.8412,0.637,-0.0132,1.1204,-0.5056,-1.5589,-0.2208,-26.3732,0.6941,-0.809,1.1017,28.4587,0.3489,-102.0739,0.6909,4.1504,-0.0879,-0.649,-1.4781,-16.6585,-0.4116,-51.9098,-314.4667,0
3.4366,7.3396,10.2959,51.631,70.5482,3.7653,-1.4226,0.252,-0.5898,-1.4169,-8.0725,0.7183,66.7829,26.8485,-1.029,-1.6902,-72.9038,-3.7515,47.5661,-3.3199,-29.0466,0.2352,-0.8294,-0.7025,-7.4479,-0.4655,-4.025,473.261,1
-15.1268,-9.76,-17.9086,-38.6154,-150.5821,1.3919,-4.304,-3.3119,0.2829,-0.2064,0.2724,0.2329,-151.974,-16.5616,-1.6879,2.491,57.7429,-5.8469,22.9861,3.7484,49.5426,-1.0027,-0.1071,-0.4756,-2.0557,-0.3451,21.1538,-580.2277,1
-18.8014,-2.9118,-3.2432,-57.7674,-37.5543,40.0377,9.3613,9.7425,-0.8443,3.1911,18.5544,-0.6112,-77.592,-4.5047,-1.7697,0.9339,29.1279,-0.8902,-53.1281,0.4163,-0.5646,1.0952,0.1994,-0.5854,0.7558,-0.7272,-27.0289,32.3518,1
-17.1206,-1.4717,-13.8879,-18.5669,-66.0806,-33.9224,-0.952,9.0233,-3.5539,1.6202,9.7965,0.2523,-32.1582,2.6078,-1.2261,5.0731,159.0985,-4.2015,-6.9497,1.4656,28.6352,0.3749,-0.0669,0.0267,1.58,-0.543,-30.4794,-268.4895,0
-6.5358,-1.2262,-6.6085,-56.1539,5.1038,66.8982,6.453,16.8678,-1.3038,2.1093,12.6055,0.5319,-61.7945,-11.7634,-0.5635,1.5619,79.8421,4.6106,23.1957,1.5102,10.7382,-0.5443,-0.0217,0.0553,1.0123,-0.7521,-4.6139,-208.3676,1
11.6908,-2.6743,11.3185,-27.8787,-5.8997,-28.39,-6.869,-15.7001,2.7057,0.0333,-1.288,0.1008,22.4903,-4.099,1.6011,-2.3008,-74.9905,5.3745,17.4866,-2.471,-39.3776,0.3714,0.1646,0.2057,6.3012,-0.0853,4.152,89.6069,0
-3.5643,-0.2004,-7.7034,66.2547,-48.5799,-2.5722,-1.6929,-1.824,0.4842,1.2096,8.5233,0.4003,-46.0076,8.0438,-1.949,2.7017,98.6635,5.3281,-6.6283,2.2929,15.9584,1.2748,0.9979,1.5907,5.4733,-0.4062,-8.188,-392.6981,0
-18.1977,-5.3013,-9.7013,23.7584,-82.4305,-30.8858,-0.655,-3.6411,-0.446,1.7728,13.4592,0.4465,-51.5447,-1.996,-1.4246,-0.9641,-61.2385,-3.8941,-23.5094,1.7782,17.9298,0.6919,0.8891,-3.0611,-16.997,-0.5474,-17.0332,-155.2399,1
-22.3507,-8.5462,-21.4105,13.0007,-203.5936,-83.0526,-4.8896,1.1994,-3.3917,2.3826,18.7168,0.3361,-120.541,-3.7035,-3.3409,2.358,78.609,1.441,24.0877,0.1861,-0.2739,-0.5973,-1.1666,-1.7488,-10.14,-1.0068,-9.0494,-6.8067,1
-15.6138,-9.371,-22.0581,0.5068,-165.1835,-100.435,-5.7192,-12.737,-0.3264,2.1184,10.1817,1.8632,-64.7485,2.7324,-2.1737,5.4542,178.8935,-3.6677,15.0231,2.5452,9.7917,-1.5374,-0.3377,-0.0376,-3.9645,-2.0524,-32.159,262.3494,1
6.0,13.0,39.0,0.0,144.0,139.0,10.0,15.0,1.3,2.0,3.0,0.0,5.0,5.0,-0.2,-3.0,-156.0,-8.6,-59.0,-9.0,-87.0,-1.0,-1.0,-2.0,-12.0,0.0,-30.0,196.0,0
-10.5141,-3.6861,-9.591,-17.9578,-47.6234,28.6844,0.1329,4.1341,-0.0769,0.7574,6.331,-0.0126,-76.3079,-8.9371,-1.3504,1.0421,29.9598,-2.3068,-10.8738,-0.1504,-12.4323,0.5874,0.6579,0.1807,2.6652,-0.3324,-3.9303,-200.7095,1
-0.1611,-13.1606,-19.9239,-29.8507,-246.4619,-207.8446,-18.1908,-24.6237,-1.6914,0.2911,-6.4607,-0.6047,-38.6174,3.147,-1.5569,4.7441,182.411,-9.5559,29.5584,-0.7711,-15.1186,0.7467,-0.237,3.6319,18.4595,1.4568,19.4186,-109.0552,0
11.6312,-0.135,9.0068,45.5708,-83.2328,-181.2501,-18.4264,-26.7142,3.5102,-1.1909,-6.8701,0.1075,98.0173,19.3669,0.0405,-0.1785,-0.936,1.9931,2.1679,2.3826,37.928,-0.3983,0.5102,1.9471,14.8554,-0.2501,11.2555,243.8974,1
4.5854,7.9696,1.5047,0.3657,124.4628,90.0791,7.2366,10.3613,1.4714,-3.0769,-21.0569,0.8739,34.3836,1.8161,0.3781,-1.2245,-71.4536,-18.2508,49.4258,2.089,12.8456,0.713,0.5187,1.0803,0.9258,-0.4165,24.3141,0.4867,0
17.5162,5.6622,17.889,25.276,77.9115,25.4378,4.0652,5.0691,-0.0102,0.5442,-3.0694,0.2552,52.4737,11.5806,0.4516,-1.1908,-6.8197,9.5029,1.7931,-1.2528,-2.1707,-1.3968,-0.5356,0.2268,3.8296,0.29,8.2303,281.947,1
-12.5718,-5.7651,1.3633,-25.9347,-107.4661,-151.8689,-8.5763,-17.5341,-1.6364,-1.1296,-5.806,-0.8732,44.4028,7.1526,0.2454,-1.0,-58.2031,1.4117,42.2259,-2.1899,-32.2958,4.9846,1.5488,3.4579,24.9776,-1.0604,-8.366,-40.989,0
17.9341,1.5894,7.9799,25.0003,81.1148,-157.1161,-15.4866,-30.9078,5.046,-0.6556,-9.0699,-0.0325,238.231,21.5234,3.1601,-1.1513,-52.2855,-1.7319,16.6723,3.4537,25.2434,0.1279,-0.0307,-0.0306,0.3961,0.7703,23.0403,289.0537,0
12.9033,4.6635,4.5026,9.2014,130.4241,21.4586,0.2824,-2.0004,0.7542,0.4508,5.267,-1.4558,108.9655,5.7183,2.6638,-0.9598,-34.7595,-1.05,9.1162,-1.1499,-1.3966,1.0131,0.9002,1.2061,5.0189,0.8643,12.8835,699.5145,0
3.597,-1.6602,-13.7617,32.5192,-27.0697,51.4555,-2.0043,-4.0831,2.9043,2.6189,7.3452,-1.0364,-78.5252,3.1978,-2.1114,0.749,45.6689,3.8603,-34.4416,-0.1,3.0555,0.8732,0.86,-3.6737,-36.4989,-0.6685,-13.173,-40.5355,1
22.3239,9.141,19.8714,14.9645,266.5651,176.6399,7.5349,11.3023,3.3996,-3.1725,-21.0328,-0.5008,89.9251,-3.8585,3.3561,-2.9035,-81.2408,2.993,-25.9434,4.1447,27.3955,0.5013,0.9338,1.1951,7.9972,-1.105,-33.2407,40.0807,0
7.1725,2.9038,4.5671,4.261,64.7488,27.3419,5.1947,4.3271,-0.1373,-2.9569,-30.9943,-0.3175,37.4069,-3.7726,1.5249,-0.7444,-9.4108,1.371,-5.9787,1.001,-12.1895,-0.3407,-0.5614,1.2621,5.7072,-0.2231,-7.0724,-176.312,1
-3.6329,6.5278,11.2164,-2.7236,85.6934,35.652,7.2796,10.612,-0.9028,-1.2874,-9.4216,0.8496,50.0414,-1.3574,1.5225,0.9968,27.966,-2.6737,-56.0475,-0.9043,-4.1193,-0.4195,-0.3069,-1.7138,-13.4241,-0.9841,-38.4246,-441.3653,0
13.1895,-0.478,6.5253,-33.8774,-6.8709,-55.2275,-4.7152,-10.0576,0.7815,-1.9693,-11.307,0.3031,48.3565,5.0819,0.8119,-2.4336,-63.7943,3.6118,10.1412,-1.8144,-22.9519,-0.1357,0.4742,1.0553,11.2251,0.2354,-2.1995,108.3431,0
23.5926,12.5325,11.1198,-0.5555,178.2764,-48.0063,0.7396,-5.9114,-0.3749,0.2163,1.7376,-1.1536,226.2827,27.8442,2.7749,-2.2547,-54.9768,4.8453,30.3766,-0.4501,4.7995,0.3462,0.6161,-0.1173,-3.7364,1.5707,5.3066,79.7065,0
